REGIST_DT,PRDUCT,PRSRV_PD,MAIN_FNCTN,SUNGSANG,INTAKE_HINT1,SRV_USE,STTEMNT_NO,DISTB_PD,BASE_STANDARD,COMPANY_NM,STDR_STND,IMAGE_URL
20170512,간에는 역시 밀크시슬파워,① 고온다습한 곳이나 직사광선을 피하여 서늘한 곳에 보관.,"간건강
에너지생성
면역기능
세포보호","이미, 이취가 없으며 고유의 향미를 지닌 미황색의 장방형 제피정제","① 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
② 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
③ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
④ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑤ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1정을 물과 함께 섭취","헥산(mg/kg):5.0 이하
납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0이하",제조일로부터 24개월,"실리마린:표시량(130 mg/900 mg)의 80~120%
나이아신:표시량(15 mgNE/900 mg)의 80~150%
아연:표시량(6 mg/900 mg)의 80~150%
판토텐산:표시량(5 mg/900 mg)의 80~180%
비타민B6:표시량(1.5 mg/900 mg)의 80~150%
비타민B1:표시량(1.2 mg/900 mg)의 80~180%
비타민B2:표시량(1.4 mg/900 mg)의 80~180%
셀레늄:표시량(55 ug/900 mg)의 80~150%
엽산:표시량(400 ug/900 mg)의 80~150%",네이처가든,"900 mg × 30 정(27 g), 900 mg × 56 정(50.4 g), 900 mg × 60 정(54 g), 900 mg × 90 정(81 g), 900 mg × 120 정(108 g), 900 mg × 150 정(135 g), 900 mg × 180 정(162 g), 900 mg × 210 정(189 g), 900 mg × 240정(216 g) 등",http://img.danawa.com/prod_img/500000/848/211/img/7211848_1.jpg?shrink=500:500&_v=20191002103249
20171106,간에좋은 밀크씨슬,"① 고온 다습, 직사광선을 피하여 서늘한 곳에 보관하십시오.","간건강
에너지생성","이미, 이취가 없고 고유의 향미가 있는 회황색의 타원형 제피정제.","① 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
② 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
③ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
④ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑤ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1정을 충분한 물과 함께 섭취 하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"실리마린:표시량(130mg/900mg)의 80～120%
나이아신:표시량(13.5mgNE/900mg) 80~150%
판토텐산:표시량(4.6mg/900mg)의 80~180%
비타민B6:표시량(1.4mg/900mg)의 80~150%
비타민B1:표시량(1.1mg/900mg)의 80~180%
비타민B2:표시량(1.2mg/900mg)의 80~180%",닥터엘리자베스,"27g(900mg*30정), 54g(900mg*60정), 81g(900mg*90정), 108g(900mg*120정), 162g(900mg*180정)",http://img.danawa.com/prod_img/500000/567/513/img/9513567_1.jpg?shrink=500:500&_v=20190918163554
20170221,강 쏘팔메토 업그레이드,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오. 
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오. 
④ 온도 및 습도 등의 변화에 의해 캡슐이 붙는 현상이 발생 될 수 있으나 품질에 이상이 없으니 안심하고 섭취하십시오.","전립선건강
면역기능
세포보호
눈건강
에너지생성",진한 적갈색의 내용물을 함유한 갈흑색의 연질캡슐,"① 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
② 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
③ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
④ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑤ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
초산에틸(mg/kg):50.0 이하",제조일로부터 2년,"로르산:표시량(115mg/750mg)의 80~120%
(all-trans)-lycopene:표시량(6mg/750mg)의 80~120%
아연:표시량(8.5mg/750mg)의 80~150%
옥타코사놀:표시량(7mg/750mg)의 80~120%
비타민E:표시량(11mga-TE/750mg)의 80~150%
비타민A:표시량(700ug RE/750mg)의 80~150%
비타민B2:표시량(1.4mg/750mg)의 80~180%",BRC,"750mg x 1C (0.75g), 2C, 6C, 14C, 20C, 28C, 30C, 56C, 60C, 84C, 90C, 100C, 112C, 120C, 150C, 168C, 180C, 200C, 210C, 224C, 240C, 252C, 270C, 300C, ….",http://img.danawa.com/prod_img/500000/998/302/img/6302998_1.jpg?shrink=500:500
20171207,건강한 간 밀크씨슬,"① 고온 다습, 직사광선을 피하여 서늘한 곳에 보관하십시오.","간건강
에너지생성
면역기능","이미, 이취가 없고 고유의 향미가 있는 미황색의 타원형 제피정제","① 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
② 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
③ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
④ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑤ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1정을 충분한 물과 함께 섭취 하십시오.","헥산(mg/kg):5.0 이하
납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"실리마린:표시량(130mg/900mg)의 80～120%
아연:표시량(2.55mg/900mg)의 80～150%
비타민B1:표시량(0.36mg/900mg)의 80～180%
비타민B2:표시량(0.42mg/900mg)의 80～180%
비타민B6:표시량(0.45mg/900mg)의 80～150%
판토텐산:표시량(1.5mg/900mg)의 80～180%",지엔엠라이프,900mg x (6정~300정),http://img.danawa.com/prod_img/500000/665/671/img/3671665_1.jpg?shrink=500:500&_v=20181114093905
20190916,건강한 간 밀크씨슬,① 고온다습한곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오.(실온),"간건강
세포보호
에너지생성","이미·이취가 없으며, 고유의 색택을 가지는 코팅정제","① 알레르기 반응이 나타나는 경우에는 섭취 중단 
② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의","1일 1회, 2정을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월,"실리마린:표시량의 80~120%(표시량 130mg/1,300mg)
비타민B12:표시량의 80~180%(표시량 24ug/1,300mg)
비타민E:표시량의 80~150%(표시량 3.3mg a-TE /1,300mg)
판토텐산:표시량의 80~180%(표시량 5mg/ 1,300mg)
비타민B6:표시량의 80~150%(표시량 1.5mg/ 1,300mg)
비타민B1:표시량의 80~180%(표시량 1.2mg/ 1,300mg)
비타민B2:표시량의 80~180%(표시량 1.4mg/ 1,300mg)",메이플트리,"650mg X 120 정, 포장단위에 따라 포장",http://img.danawa.com/prod_img/500000/544/647/img/3647544_1.jpg?shrink=500:500&_v=20180919120557
20180621,굿아이 루테인 맥스,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오.
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오.
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오.
④ 온도 및 습도 등의 변화에 의해 캡슐이 붙는 현상이 발생 될 수 있으나 품질에 이상이 없으니 안심하고 섭취하십시오.","눈건강
세포보호
면역기능
에너지생성
뼈형성",적색의 내용물을 함유한 흑색의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오","헥산(mg/kg):5.0 이하
납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"루테인:표시량(20mg/500mg)의 80~120%
비타민A:표시량(700μg RE/500mg)의 80~150%
비타민D:표시량(10μg/500mg)의 80~180%
비타민E:표시량(11mg α-TE/500mg)의 80~150%
비타민B1:표시량(1.2mg/500mg)의 80~180%
비타민B2:표시량(1.4mg/500mg)의 80~180%
비타민B6:표시량(1.5mg/500mg)의 80~150%
아연 : 표시량(8.5mg/500mg)의 80~150%
나이아신:표시량(15mg NE/500mg)의 80~150%
엽산:표시량(400μg/500mg)의 80~150%
비오틴:표시량(30μg/500mg)의 80~180%
판토텐산:표시량(5mg/500mg)의 80~180%",SK케미칼,"500mg × 1C (0.50g), 2C, 3C, 4C, 7C, 8C, 14C, 16C, 21C, 28C, 30C, 44C, 56C, 60C, 84C, 92C100C, 112C, 120C, 152C, 168C, 180C, 200C, 212C, 224C, 240C, 252C, 272C, 300C, ….",http://img.danawa.com/prod_img/500000/703/568/img/6568703_1.jpg?shrink=160:160&_v=20181105154724
20150522,남양931 플러스,"① 직사광선이나 고온다습한 곳을 피하여 청결하고 서늘한 곳에 보관하십시오
② 영.유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오
③ 잘못된 사용 및 남용을 피하고 품질보존을 위해 다른 용기에 넣지 마십시오",간건강,흑갈색의 내용물을 함유한 진초록색의 연질캡슐,"① 알레르기 반응이 나타나는 경우에는 섭취 중단 
② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의","1일 3회, 1회 2캡슐을 물과 함께 섭취 하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):0.5 이하
총수은(mg/kg):0.5 이하
총비소(mg/kg):1.0 이하",24개월,"실리마린:표시량 130.00mg/3,000mg 의 80~120%",유니베라,"10.00g(500mg x 20캡슐), 45.00g(500mg x 90캡슐), 90.00g(500mg x 180캡슐), 180.00g(500mg x 360캡슐), 270.00g(500mg x 540캡슐)",http://img.danawa.com/prod_img/500000/108/915/img/4915108_1.jpg?shrink=500:500&_v=20180213150456
20190117,남자팔팔,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오. 
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오. 
④ 온도 및 습도 등의 변화에 의해 캡슐이 붙는 현상이 발생 될 수 있으나 품질에 이상이 없으니 안심하고 섭취하십시오.","전립선건강
면역기능
지구력증진
에너지생성",진한 노랑색의 내용물을 함유한 흑색의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",24개월,"로르산:표시량(70mg/900mg)의 80~120%
옥타코사놀:표시량(7mg/900mg)의 80~120%
아연:표시량(4.25mg/900mg)의 80~150%
비타민B1:표시량(0.96mg/900mg)의 80~180%
망간:표시량(4mg/900mg)의 80~150%",씨스팡,"900mg × 1C (0.900g), 2C, 4C, 6C, 7C, 8C, 10C, 14C, 16C, 20C, 24C, 28C, 30C, 40C, 44C, 50C, 56C, 60C, 84C, 92C, 100C, 112C, 120C, 152C, 168C, 180C, 200C, 212C, 224C, 240C, 252C, 272C, 300C, ….",http://img.danawa.com/prod_img/500000/027/507/img/9507027_1.jpg?shrink=160:160&_v=20190918105241
20150522,내눈앤,"① 직사광선을 받지 아니하는 서늘한 곳에서 보관 및 유통하시고, 어린이의 손에 닿지 않는 곳에 보관하여 주십시오.","눈건강
세포보호
면역기능",적색의 내용물을 함유한 녹색의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 2회, 1회 2캡슐을 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하 
카드뮴(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
총수은(mg/kg):0.5 이하
헥산(mg/kg):5.0 이하",제조일로부터 24개월까지,"루테인:표시량의 80~120 % (표시량 20 ㎎ / 2,400 ㎎)
비타민A:표시량의 80~150 % (표시량 708 ㎍RE / 2,400 ㎎)
비타민C:표시량의 80~150 % (표시량 350 ㎎ / 2,400 ㎎)
비타민E:표시량의 80~150 % (표시량 67.2 ㎎α-TE / 2,400 ㎎)
아연:표시량의 80~150 % (표시량 12 ㎎ / 2,400 ㎎)",한미약품,"600mg x 10, 30, 60, 90, 120, 180, 240, 300, 360, 480, 600, 720, 840, 960캡슐",http://img.danawa.com/prod_img/500000/850/637/img/3637850_1.jpg?shrink=160:160&_v=20180820105223
20161214,내몸애(愛) 발란스 프리미엄 루테인,"① 직사광선을 피하여 실온에 보관하시고, 영·유아 및 어린이의 손이 닿지 않는 곳에 보관하십시오.","에너지생성
면역기능
뼈형성
세포보호
눈건강","이미, 이취가 없고 고유의 향미가 있는 주황색 내용물을 함유한 갈색 연질캡슐","① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오.","헥산(mg/kg):5.0 이하
초산에틸(mg/kg):50.0 이하
납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 24개월까지,"루테인:표시량(20 mg/500 mg)의 80~120%
나이아신:표시량(15 mg/500 mg)의 80~150%
아연:표시량(8.5 mg/500 mg)의 80~150%
망간:표시량(3 mg/500 mg)의 80~150%
셀레늄:표시량(55 ug/500 mg)의 80~150%
비타민A:표시량(700 ugRE/500 mg)의 80~150%",서울약산신협,"500mg X 30캡슐, 500mg X 60캡슐, 500mg X 90캡슐, 500mg X 120캡슐, 500mg X 240캡슐 등",http://img.danawa.com/prod_img/500000/350/376/img/9376350_1.jpg?shrink=160:160&_v=20190916093512
20180406,네이처드림 눈에좋은 루테인11,"① 고온, 다습한 곳과 직사광선을 피하여 서늘한 곳에 보관하십시오.","눈건강
세포보호
면역기능
에너지생성
뼈형성","이미, 이취가 없고 고유의 향미가 있는 빨간주황색의 내용물을 함유하는 적갈색의 연질캡슐","① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐(750mg) 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하",제조일로부터 2년,"루테인:표시량(20mg/750mg)의 80～120%
비타민E:표시량(11.1㎎ α-TE/750mg)의 80～150%
아연:표시량(8.5mg/750mg)의 80～150%
셀레늄:표시량(18ug/750mg)의 80～150%
나이아신:표시량(13.52mgNE/750mg)의 80～150%
망간:표시량(2.21mg/750mg)의 80～150%
비타민B12:표시량(2.93ug/750mg)의 80～180%
구리:표시량(0.8mg/750mg)의 80～150%
비타민A:표시량(750ugRE/750mg)의 80～150%
비타민B6:표시량(1.58mg/750mg)의 80～150%
엽산:표시량(400ug/750mg)의 80～150%",네이처드림,750mg x (10~300캡슐),http://i.011st.com/ex_t/R/400x400/1/85/0/src/pd/19/8/9/0/2/4/1/fsbnf/2092890241_B.jpg
20180709,네이처드림 몸에 좋은 멀티비타민17,① 습기 및 열에 의해 품질에 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에 보관하십시오.,"눈건강
에너지생성
세포보호
뼈형성
면역기능","이미, 이취가 없고 고유의 향미가 있는 밝은 회황색의 정제","① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1정을 충분한 물과 함께 섭취하십시오.","납(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 24개월까지,"비타민A:표시량(700ug RE/900mg)의 80~150%
비타민B1:표시량(1.2mg/900mg)의 80~180%
비타민B2:표시량(1.4mg/900mg)의 80~180%
비타민B6:표시량(1.5mg/900mg)의 80~150%
비타민E:표시량(11mg a-TE/900mg)의 80~150%
나이아신:표시량(15mg NE/900mg)의 80~150%
판토텐산:표시량(5mg/900mg)의 80~180%
엽산:표시량(400ug/900mg)의 80~150%
비타민D:표시량(10ug/900mg)의 80~180%
비타민B12:표시량(2.4ug/900mg)의 80~180%
비타민K:표시량(70ug/900mg)의 80~180%",네이처드림,900mg x (10정~500정),http://img.danawa.com/prod_img/500000/794/665/img/6665794_1.jpg?shrink=500:500&_v=20181120140822
20171222,네이처드림 뼈에좋은 비타민D,① 습기 및 열에 의해 품질에 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에  보관하십시오.,뼈형성,"이미, 이취가 없고 고유의 향미가 있는 노란하양색의 장방형 정제.","① 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
② 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
③ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
④ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑤ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.
⑥ 알레르기 반응이 나타나는 경우에는 섭취 중단","1일 1회, 1회 1정을 씹어서 섭취하십시오.","납(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 2년 까지,비타민D:표시량(50ug/450mg)의 80~180%,네이처드림,450mg x (10정~200정),http://img.danawa.com/prod_img/500000/214/666/img/6666214_1.jpg?shrink=500:500&_v=20181120143214
20170821,네이처드림 뼈에좋은 칼슘 마그네슘 비타민D 아연,① 고온다습한 곳이나 직사광선을 피하여 서늘한 곳에 보관.,"에너지생성
세포보호
면역기능
뼈형성","이미, 이취가 없고 고유의 향미가 있는 백색의 타원형 제피정제","① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1정을 충분한 물과 함께 섭취","납(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 24개월,"비타민D:표시량(12.8ug/1,000 mg)의 80~180%
칼슘:표시량(210mg/1,000mg)의 80~150%
마그네슘:표시량(126mg/1,000 mg)의 80~150%",네이처드림,"1,000 mg × 30 정(30 g), 1,000 mg × 60 정(60 g), 1,000 mg × 120 정(120 g), 1,000 mg × 150 정(150 g), 1,000 mg × 180 정(180 g), 1,000 mg × 210 정(210 g), 1,000 mg × 240 정(240 g), 1,000 mg × 300 정(300 g), 1,000 mg × 360 정(360 g) 등.",http://img.danawa.com/prod_img/500000/775/825/img/5825775_1.jpg?shrink=500:500&_v=20180122123000
20170602,네이처드림 장에 좋은 프로바이오틱스,① 고온다습한 곳이나 직사광선을 피하여 서늘한 곳에 보관.,"세포보호
면역기능
장건강","이미, 이취가 없고 고유의 향미가 있는 밝은 회황색의 분말을 함유한 미황색 경질캡슐.","① 질환이 있거나 의약품 복용 시 전문가와 상담할 것.
② 알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있음.
③ 어린이가 함부러 섭취하지 않도록 일일섭취량 방법을 지도할 것.
④ 이상사례 발생 기 섭취를 중단하고 전문가와 상담할 것.
⑤ 알레르기 체질이신 경우 성분을 확인 한 후 섭취하시기 바랍니다.","1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취.","납(mg/kg):1.0 이하
총비소(mg/kg):1.0 이하
총수은(mg/kg):1.0 이하
카드뮴(mg/kg):1.0 이하
헥산(mg/kg):5.0 이하",제조일로부터 24개월,"프로바이오틱스 수:표시량(100,000,000 CFU/250mg) 이상",네이처드림,"250 mg × 30캡슐(7.5 g), 250 mg × 60캡슐(15 g), 250 mg × 90캡슐(22.5 g), 250 mg × 120캡슐(30 g), 250 mg × 150캡슐(37.5 g), 250 mg × 180캡슐(45 g), 250 mg × 210캡슐(52.5 g), 250 mg × 240캡슐(60 g), 250 mg × 270캡슐(67.5 g), 250 mg × 300캡슐(75 g), 250 mg × 360캡슐(90 g), 등.",http://img.danawa.com/prod_img/500000/858/825/img/5825858_1.jpg?shrink=500:500&_v=20180403143524
20180905,노르웨이 오메가-3,"① 고온다습한 곳과 직사광선을 피하여 습기가 적고 건조한 곳에 보관하십시오. 
② 개봉 후에는 공기의 노출을 최대한 차단하여 보관 하십시오. 
③ 영유아 및 어린이의 손에 닿지 않는 곳에 보관하십시오. 
④ 온도 및 습도 등의 변화에 의해 캡슐이 붙는 현상이 발생 될 수 있으나 품질에 이상이 없으니 안심하고 섭취하십시오.",혈행개선,황색의 내용물을 함유한 투명의 연질캡슐,"① 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있음
② 임신, 수유부나 의약품을 섭취하시는 분은 섭취 전 전문가와 상담하여 주십시오.
③ 특이체질, 알레르기체질인 경우에는 의사와 상담 후 섭취여부를 결정하십시오.
④ 섭취량 및 섭취방법을 확인한 후 섭취하십시오.
⑤ 섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오.
⑦ 이상증상이 생길 경우 섭취를 중단하고, 전문의와 상담하시거나 고객상담실로 문의하시기 바랍니다.","1일 1회, 1회 1캡슐을 물과 함께 섭취하십시오.","납(mg/kg):3.0 이하
카드뮴(mg/kg):1.0 이하 
총수은(mg/kg):0.5 이하",제조일로부터 2년,EPA와 DHA의 합:표시량(500mg/1000mg)의 80~120%,CJ제일제당,"1000mg × 1C (0.5g), 2C, 4C, 6C, 7C, 8C, 10C, 14C, 16C, 20C, 28C, 30C, 40C, 44C, 50C, 56C, 60C, 84C, 90C, 92C, 100C, 112C, 120C, 152C, 168C, 180C, 200C, 212C, 224C, 240C, 252C, 272C, 300C, ….",http://img.danawa.com/prod_img/500000/224/874/img/8874224_1.jpg?shrink=500:500
20180221,녹십자웰빙식물성오메가3,"① 수분 및 열에 의해 영향을 받을 수 있으므로 직사광선을 피해 서늘한 곳에 보관하십시오. 
② 어린이 손에 닿지 않는 곳에 보관하십시오.",혈행개선,미황색의 유상 내용물을 함유한 투명색의 연질캡슐.,"① 섭취 시 목에 걸릴 수 있으므로 반드시 물과 함께 섭취하십시오. 
② 섭취 시 위장장애, 소화불량의 증상이 있을 경우 섭취를 중단하십시오.
③ 개인의 신체 상태에 따라 이상 증상이 생길 경우 섭취를 중단하십시오.
⑤ 섭취 전 제품에 이상이 있는 경우 섭취를 금하십시오.
⑥ 특정 원료 성분에 알레르기 체질은 원료 성분을 확인 후 섭취하십시오.","1일 2회, 1회 2캡슐을 충분한 물과 함께 섭취하십시오. 1일 1회, 1회 4캡슐을 충분한 물과 함께 섭취하십시오.","납(mg/kg):3.0 이하
카드뮴(mg/kg):1.0 이하
총수은(mg/kg):0.5 이하",제조일로부터 2년,EPA와 DHA의 합:표시량(500mg/1000mg)의 80%~120% ,녹십자웰빙,"250mg * 6, 10, 18, 30, 45, 60, 90, 120, 135, 150, 180, 270, 300, 360, 450, 500, 540, 750, 1000캡슐 등.",http://img.danawa.com/prod_img/500000/325/494/img/5494325_1.jpg?shrink=500:500
